Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Return
XLI,2021/9/7,104.230003,104.300003,102.709999,102.779999,99.90976,17842300,
XLI,2021/9/8,102.57,103.120003,102.139999,102.919998,100.045837,13561600,0.0014
XLI,2021/9/9,102.75,103.480003,102.169998,102.419998,99.559799,9406200,-0.0049
XLI,2021/9/10,102.910004,103.120003,101.919998,101.959999,99.112663,9547800,-0.0045
XLI,2021/9/13,102.739998,103,101.459999,102.230003,99.375114,12451000,0.0026
XLI,2021/9/14,102.510002,102.599998,100.769997,101,98.179451,11493500,-0.012
XLI,2021/9/15,101.050003,102.370003,100.830002,102.110001,99.258461,9175000,0.011
XLI,2021/9/16,102.099998,102.349998,101.239998,101.410004,98.578011,10516200,-0.0069
XLI,2021/9/17,101.059998,101.300003,100.18,100.330002,97.528175,16250700,-0.0106
XLI,2021/9/20,98.540001,99.059998,97.779999,98.860001,96.409607,21453500,-0.0115
XLI,2021/9/21,99.339996,99.400002,97.889999,98.339996,95.902489,14345200,-0.0053
XLI,2021/9/22,98.629997,99.790001,98.629997,99.120003,96.663162,13079900,0.0079
XLI,2021/9/23,99.589996,101.190002,99.550003,100.639999,98.145485,11439900,0.0153
XLI,2021/9/24,100.379997,101.129997,100.309998,100.849998,98.350273,8254500,0.0021
XLI,2021/9/27,100.989998,101.849998,100.889999,100.949997,98.4478,9338000,0.001
XLI,2021/9/28,100.669998,100.93,99.550003,99.779999,97.306793,17057300,-0.0116
XLI,2021/9/29,100.220001,100.410004,99.739998,99.889999,97.41407,12148200,0.0011
XLI,2021/9/30,100.209999,100.290001,97.730003,97.839996,95.414879,24624300,-0.0205
XLI,2021/10/1,98.459999,99.709999,97.480003,99.18,96.721672,17051800,0.0137
XLI,2021/10/4,99.010002,99.639999,98.019997,98.639999,96.195053,20182900,-0.0054
XLI,2021/10/5,98.82,100.25,98.389999,99.739998,97.267776,12987900,0.0112
XLI,2021/10/6,98.669998,100.220001,98.209999,100.18,97.696877,14702500,0.0044
XLI,2021/10/7,100.949997,101.690002,100.870003,100.959999,98.457542,9669700,0.0078
XLI,2021/10/8,100.860001,101.199997,100.519997,100.949997,98.4478,8565100,-0.0001
XLI,2021/10/11,100.82,101.459999,100.129997,100.139999,97.657875,9984000,-0.008
XLI,2021/10/12,100.260002,100.610001,99.610001,99.809998,97.336052,10048700,-0.0033
XLI,2021/10/13,99.989998,100.440002,98.93,100.019997,97.54084,12416600,0.0021
XLI,2021/10/14,100.830002,101.940002,100.620003,101.910004,99.384003,9752800,0.0189
XLI,2021/10/15,102.610001,103.330002,102.470001,102.889999,100.339699,11775100,0.0096
XLI,2021/10/18,102.300003,103.07,101.900002,102.959999,100.407967,6780200,0.0007
XLI,2021/10/19,103.470001,103.610001,102.860001,103.57,101.002846,6911200,0.0059
XLI,2021/10/20,103.589996,104.330002,103.349998,104.220001,101.636734,9258500,0.0063
XLI,2021/10/21,104,104.480003,103.739998,104.43,101.841537,7824900,0.002
XLI,2021/10/22,104.639999,105.190002,104.480003,104.800003,102.202362,9826300,0.0035
XLI,2021/10/25,104.639999,105.440002,104.300003,105.040001,102.436409,8093600,0.0023
XLI,2021/10/26,104.93,105.370003,104.379997,104.389999,101.802528,12314000,-0.0062
XLI,2021/10/27,104.589996,104.660004,103.150002,103.169998,100.612762,9015100,-0.0117
XLI,2021/10/28,103.32,104.519997,103.32,104.459999,101.870789,9260400,0.0125
XLI,2021/10/29,104.269997,104.870003,104.07,104.489998,101.900047,6831600,0.0003
XLI,2021/11/1,104.699997,104.989998,104.269997,104.779999,102.182861,10775200,0.0028
XLI,2021/11/2,104.93,105.230003,104.629997,105.129997,102.524178,8833600,0.0033
XLI,2021/11/3,104.540001,104.970001,103.989998,104.900002,102.299881,11567300,-0.0022
XLI,2021/11/4,105.199997,105.699997,105.080002,105.32,102.709473,10201200,0.004
XLI,2021/11/5,106.540001,107.050003,106.040001,106.389999,103.752945,12906400,0.0102
XLI,2021/11/8,107.330002,107.580002,106.419998,106.830002,104.182045,8928900,0.0041
XLI,2021/11/9,107.029999,107.360001,106.510002,107.099998,104.445358,10637300,0.0025
XLI,2021/11/10,106.949997,107.290001,106.209999,106.5,103.860229,10326000,-0.0056
XLI,2021/11/11,106.709999,106.709999,105.949997,106.059998,103.431129,5921200,-0.0041
XLI,2021/11/12,106.360001,107.080002,106.019997,106.900002,104.250305,7929000,0.0079
XLI,2021/11/15,107.330002,107.449997,106.860001,107.099998,104.445358,7672400,0.0019
XLI,2021/11/16,107.110001,107.650002,107.019997,107.120003,104.464867,6625000,0.0002
XLI,2021/11/17,107.139999,107.279999,106.110001,106.480003,103.840729,8164300,-0.006
XLI,2021/11/18,106.830002,106.830002,105.709999,106.260002,103.626175,9806200,-0.0021
XLI,2021/11/19,106.209999,106.290001,105.580002,105.730003,103.109314,8935600,-0.005
XLI,2021/11/22,106.07,107.010002,105.809998,106.019997,103.392136,11911200,0.0027
XLI,2021/11/23,106.139999,106.580002,105.650002,106.199997,103.567665,14090400,0.0017
XLI,2021/11/24,105.849998,106.300003,105.709999,106.080002,103.450638,10760400,-0.0011
XLI,2021/11/26,103.349998,103.779999,102.480003,103.209999,100.651779,14694100,-0.0271
XLI,2021/11/29,104.260002,104.279999,102.839996,103.389999,100.827316,11693000,0.0017
XLI,2021/11/30,102.610001,102.93,100.669998,100.769997,98.272255,21058800,-0.0253
XLI,2021/12/1,102.300003,102.709999,99.330002,99.370003,96.906952,19783600,-0.0139
XLI,2021/12/2,100.129997,102.669998,99.790001,102.32,99.783844,21919300,0.0297
XLI,2021/12/3,102.519997,102.779999,101.169998,102.199997,99.666801,19584900,-0.0012
XLI,2021/12/6,103.220001,104.580002,103.050003,103.93,101.353943,14457500,0.0169
XLI,2021/12/7,104.720001,105.860001,104.68,104.989998,102.387665,10563300,0.0102
XLI,2021/12/8,105.040001,105.440002,104.730003,105.25,102.641212,10419600,0.0025
XLI,2021/12/9,104.830002,105.459999,104.559998,104.919998,102.319397,7325800,-0.0031
XLI,2021/12/10,105.389999,105.57,104.839996,105.349998,102.738731,8304100,0.0041
XLI,2021/12/13,105.110001,105.309998,104.080002,104.260002,101.675758,12690200,-0.0103
XLI,2021/12/14,103.699997,104.709999,102.860001,103.269997,100.710274,13174200,-0.0095
XLI,2021/12/15,103.550003,104.309998,102.860001,104.169998,101.58799,16908600,0.0087
XLI,2021/12/16,104.839996,105.300003,103.849998,104.220001,101.636734,11866200,0.0005
XLI,2021/12/17,104.199997,104.32,102.410004,102.440002,99.900864,19332600,-0.0171
XLI,2021/12/20,100.809998,100.830002,99.559998,100.419998,98.300377,17968300,-0.016
XLI,2021/12/21,101.169998,102.629997,101.129997,102.419998,100.258163,10497400,0.0199
XLI,2021/12/22,102.370003,102.889999,102.199997,102.709999,100.542038,8297000,0.0028
XLI,2021/12/23,103.080002,104.260002,103.059998,103.919998,101.726509,7047000,0.0118
XLI,2021/12/27,104.080002,105.059998,103.93,105.019997,102.803276,5196000,0.0106
XLI,2021/12/28,104.919998,105.82,104.860001,105.550003,103.322098,5368600,0.005
XLI,2021/12/29,105.389999,105.970001,105.260002,105.739998,103.50808,5922300,0.0018
XLI,2021/12/30,105.849998,106.370003,105.279999,105.360001,103.136101,6190400,-0.0036
XLI,2021/12/31,105.18,106.230003,105.059998,105.809998,103.576607,7726100,0.0043
XLI,2022/1/3,106.029999,106.260002,104.400002,104.940002,102.72496,10188300,-0.0082
XLI,2022/1/4,105.620003,107.25,105.5,107.050003,104.790436,14572600,0.0201
XLI,2022/1/5,107.330002,107.879997,105.989998,106.029999,103.791962,16196100,-0.0095
XLI,2022/1/6,106.400002,106.910004,105.980003,106.519997,104.271622,10437800,0.0046
XLI,2022/1/7,106.550003,107.199997,106.449997,106.489998,104.242249,11614900,-0.0003
XLI,2022/1/10,106.230003,106.32,104.470001,105.290001,103.067581,15670900,-0.0113
XLI,2022/1/11,105.400002,106.040001,104.260002,105.919998,103.684288,11966500,0.006
XLI,2022/1/12,106.370003,106.800003,105.919998,106.260002,104.017113,9938000,0.0032
XLI,2022/1/13,106.550003,107.440002,106.120003,106.489998,104.242249,10995400,0.0022
XLI,2022/1/14,105.519997,105.940002,104.779999,105.849998,103.615768,14758600,-0.006
XLI,2022/1/18,104.860001,105.07,104.029999,104.629997,102.421516,13878100,-0.0115
XLI,2022/1/19,104.910004,105.050003,103.379997,103.459999,101.276207,13367000,-0.0112
XLI,2022/1/20,103.660004,104.730003,102.010002,102.139999,99.98407,16726100,-0.0128
XLI,2022/1/21,102.150002,102.919998,100.800003,101.199997,99.063904,33329600,-0.0092
XLI,2022/1/24,99.510002,101.93,98.050003,101.779999,99.631668,37356500,0.0057
XLI,2022/1/25,100.010002,101.620003,98.370003,100.779999,98.652779,28146300,-0.0098
XLI,2022/1/26,101.360001,102.489998,98.879997,99.900002,97.791351,27633700,-0.0087
XLI,2022/1/27,100.730003,101.559998,98.360001,99.010002,96.920135,23186100,-0.0089
XLI,2022/1/28,98.589996,99.709999,96.940002,99.699997,97.595566,22967200,0.007
XLI,2022/1/31,99.029999,100.849998,98.800003,100.739998,98.613617,12183200,0.0104
XLI,2022/2/1,101.370003,102.459999,100.760002,102.129997,99.974274,17200700,0.0138
XLI,2022/2/2,102,103.050003,101.580002,102.839996,100.669289,14199200,0.007
XLI,2022/2/3,102.139999,102.620003,101.059998,101.199997,99.063904,14007400,-0.0159
XLI,2022/2/4,100.639999,101.099998,99.279999,100.110001,97.99691,16025200,-0.0108
XLI,2022/2/7,100.370003,100.970001,99.839996,100.190002,98.075241,10452100,0.0008
XLI,2022/2/8,100.449997,101.389999,100.050003,101.190002,99.054123,10376500,0.01
XLI,2022/2/9,102.040001,102.720001,102.010002,102.580002,100.414787,13166200,0.0137
XLI,2022/2/10,101.370003,102.760002,100.379997,100.900002,98.770256,15560000,-0.0164
XLI,2022/2/11,100.93,101.400002,98.870003,99.360001,97.262749,18726900,-0.0153
XLI,2022/2/14,99.5,99.779999,98.199997,98.989998,96.900558,15297400,-0.0037
XLI,2022/2/15,99.970001,100.910004,99.910004,100.480003,98.359108,10542100,0.0151
XLI,2022/2/16,100.209999,101.360001,99.959999,101.010002,98.877922,8222600,0.0053
XLI,2022/2/17,100.209999,100.43,98.989998,99.160004,97.066978,10912200,-0.0183
XLI,2022/2/18,98.980003,99.730003,98.019997,98.339996,96.264275,11969700,-0.0083
XLI,2022/2/22,98.269997,98.839996,96.860001,97.389999,95.334328,16809500,-0.0097
XLI,2022/2/23,97.809998,97.970001,95.449997,95.599998,93.582108,16296200,-0.0184
XLI,2022/2/24,94.190002,97.029999,93.400002,96.82,94.77636,27356100,0.0128
XLI,2022/2/25,97.050003,99.459999,97,99.129997,97.037598,13511700,0.0239
XLI,2022/2/28,98.209999,100.089996,98.160004,99.889999,97.781555,18310700,0.0077
XLI,2022/3/1,99.529999,100.160004,97.760002,98.400002,96.323006,21884800,-0.0149
XLI,2022/3/2,98.879997,100.980003,98.739998,100.5,98.378685,16881400,0.0213
XLI,2022/3/3,101.239998,101.510002,100.169998,100.610001,98.486366,14831600,0.0011
XLI,2022/3/4,99.589996,100.510002,99,100.389999,98.271011,17167400,-0.0022
XLI,2022/3/7,100.07,100.800003,97.669998,97.699997,95.637779,16533900,-0.0268
XLI,2022/3/8,97.940002,99.709999,97.010002,97.099998,95.050453,22316800,-0.0061
XLI,2022/3/9,98.809998,99.610001,98.410004,98.860001,96.773308,18757400,0.0181
XLI,2022/3/10,97.620003,98.919998,97.529999,98.730003,96.646049,13317200,-0.0013
XLI,2022/3/11,99.300003,99.910004,97.879997,97.940002,95.872726,10695200,-0.008
XLI,2022/3/14,98.529999,99.339996,97.580002,98.269997,96.195755,12988000,0.0034
XLI,2022/3/15,99.169998,100.029999,98.57,99.830002,97.722832,11204900,0.0159
XLI,2022/3/16,100.459999,101.330002,99.150002,101.150002,99.014969,15840900,0.0132
XLI,2022/3/17,100.5,102.5,100.5,102.449997,100.287529,10897900,0.0129
XLI,2022/3/18,102.269997,102.93,101.510002,102.839996,100.669289,14921800,0.0038
XLI,2022/3/21,102.260002,103.110001,102.089996,102.730003,100.896172,10821400,0.0023
XLI,2022/3/22,103.050003,103.550003,102.75,103.290001,101.446175,8292000,0.0055
XLI,2022/3/23,102.860001,103.07,102.279999,102.300003,100.473854,10475400,-0.0096
XLI,2022/3/24,102.82,103.129997,102.290001,103.080002,101.239922,7698900,0.0076
XLI,2022/3/25,103.300003,103.760002,102.839996,103.720001,101.868492,7350200,0.0062
XLI,2022/3/28,103.629997,103.779999,102.800003,103.75,101.897957,7940900,0.0003
XLI,2022/3/29,104.43,104.769997,103.699997,104.709999,102.840828,12157500,0.0093
XLI,2022/3/30,104.599998,105.230003,104.129997,104.589996,102.722969,8731200,-0.0011
XLI,2022/3/31,104.32,104.959999,102.959999,102.980003,101.141708,9441900,-0.0154
XLI,2022/4/1,103.419998,103.510002,101.43,102.18,100.355988,11182200,-0.0078
XLI,2022/4/4,101.980003,102.129997,100.790001,102.050003,100.22831,10436500,-0.0013
XLI,2022/4/5,101.650002,102.470001,100.389999,100.599998,98.804192,15332800,-0.0142
XLI,2022/4/6,99.760002,100.110001,99.139999,99.82,98.038116,15573200,-0.0078
XLI,2022/4/7,99.459999,100.519997,98.559998,100.160004,98.372055,12381300,0.0034
XLI,2022/4/8,100,100.489998,99.370003,99.599998,97.822044,12923200,-0.0056
XLI,2022/4/11,99.279999,100.400002,99.099998,99.279999,97.507751,11246300,-0.0032
XLI,2022/4/12,99.580002,100.559998,98.690002,99.120003,97.350609,11473900,-0.0016
XLI,2022/4/13,99.32,100.160004,99.309998,100.050003,98.264008,7661100,0.0094
XLI,2022/4/14,100.370003,100.910004,99.919998,99.940002,98.155975,8252400,-0.0011
XLI,2022/4/18,99.660004,100.599998,99.169998,99.589996,97.812218,8701000,-0.0035
XLI,2022/4/19,99.919998,101.540001,99.870003,101.400002,99.589912,10920100,0.0182
XLI,2022/4/20,102.260002,102.650002,101.809998,101.949997,100.130089,8623000,0.0054
XLI,2022/4/21,102.959999,103.120003,100.669998,100.910004,99.108658,11117200,-0.0102
XLI,2022/4/22,100.400002,100.459999,98.339996,98.43,96.672928,12030400,-0.0246
XLI,2022/4/25,97.860001,98.580002,96.190002,98.43,96.672928,16391100,0
XLI,2022/4/26,97.699997,98.07,96.25,96.279999,94.56131,14594100,-0.0218
XLI,2022/4/27,96.230003,97.510002,95.779999,96.639999,94.914886,13363100,0.0037
XLI,2022/4/28,96.910004,98.110001,95.730003,97.730003,95.985428,13461600,0.0113
XLI,2022/4/29,97.580002,98.080002,94.949997,95.139999,93.441658,15135400,-0.0265
XLI,2022/5/2,95.040001,96.190002,93.5,95.339996,93.638084,19101300,0.0021
XLI,2022/5/3,95.540001,96.599998,95.139999,95.970001,94.256836,13315900,0.0066
XLI,2022/5/4,95.919998,98.980003,95.660004,98.75,96.987221,18468900,0.029
XLI,2022/5/5,97.800003,98.279999,95.400002,96.169998,94.453262,24943700,-0.0261
XLI,2022/5/6,95.779999,95.82,93.959999,95.519997,93.814873,24153900,-0.0068
XLI,2022/5/9,94.410004,94.779999,92.830002,93.209999,91.546112,21188700,-0.0242
